WEO_Country_Code,WEO_Subject_Code,Country_Series-Specific_Notes,Estimates_Start_After
714,PPPPC,"See notes for:  Gross domestic product, current prices (National currency) Population (Persons).",2022
862,PPPPC,"See notes for:  Gross domestic product, current prices (National currency) Population (Persons).",2022
135,PPPPC,"See notes for:  Gross domestic product, current prices (National currency) Population (Persons).",2022
716,PPPPC,"See notes for:  Gross domestic product, current prices (National currency) Population (Persons).",2011
456,PPPPC,"See notes for:  Gross domestic product, current prices (National currency) Population (Persons).",2022
722,PPPPC,"See notes for:  Gross domestic product, current prices (National currency) Population (Persons).",2022
942,PPPPC,"See notes for:  Gross domestic product, current prices (National currency) Population (Persons).",2023
718,PPPPC,"See notes for:  Gross domestic product, current prices (National currency) Population (Persons).",2022
724,PPPPC,"See notes for:  Gross domestic product, current prices (National currency) Population (Persons).",2023
576,PPPPC,"See notes for:  Gross domestic product, current prices (National currency) Population (Persons).",2023
936,PPPPC,"See notes for:  Gross domestic product, current prices (National currency) Population (Persons).",2023
961,PPPPC,"See notes for:  Gross domestic product, current prices (National currency) Population (Persons).",2023
813,PPPPC,"See notes for:  Gross domestic product, current prices (National currency) Population (Persons).",2019
726,PPPPC,"See notes for:  Gross domestic product, current prices (National currency) Population (Persons).",2013
199,PPPPC,"See notes for:  Gross domestic product, current prices (National currency) Population (Persons).",2022
733,PPPPC,"See notes for:  Gross domestic product, current prices (National currency) Population (Persons).",2008
184,PPPPC,"See notes for:  Gross domestic product, current prices (National currency) Population (Persons).",2023
524,PPPPC,"See notes for:  Gross domestic product, current prices (National currency) Population (Persons).",2020
361,PPPPC,"See notes for:  Gross domestic product, current prices (National currency) Population (Persons).",2021
362,PPPPC,"See notes for:  Gross domestic product, current prices (National currency) Population (Persons).",2022
364,PPPPC,"See notes for:  Gross domestic product, current prices (National currency) Population (Persons).",2016
732,PPPPC,"See notes for:  Gross domestic product, current prices (National currency) Population (Persons).",2011
366,PPPPC,"See notes for:  Gross domestic product, current prices (National currency) Population (Persons).",2022
144,PPPPC,"See notes for:  Gross domestic product, current prices (National currency) Population (Persons).",2023
146,PPPPC,"See notes for:  Gross domestic product, current prices (National currency) Population (Persons).",2023
463,PPPPC,"See notes for:  Gross domestic product, current prices (National currency) Population (Persons).",2010
528,PPPPC,"See notes for:  Gross domestic product, current prices (National currency) Population (Persons).",2023
923,PPPPC,"See notes for:  Gross domestic product, current prices (National currency) Population (Persons).",2014
738,PPPPC,"See notes for:  Gross domestic product, current prices (National currency) Population (Persons).",2012
578,PPPPC,"See notes for:  Gross domestic product, current prices (National currency) Population (Persons).",2023
537,PPPPC,"See notes for:  Gross domestic product, current prices (National currency) Population (Persons).",2022
742,PPPPC,"See notes for:  Gross domestic product, current prices (National currency) Population (Persons).",2023
866,PPPPC,"See notes for:  Gross domestic product, current prices (National currency) Population (Persons).",2020
369,PPPPC,"See notes for:  Gross domestic product, current prices (National currency) Population (Persons).",2021
744,PPPPC,"See notes for:  Gross domestic product, current prices (National currency) Population (Persons).",2019
186,PPPPC,"See notes for:  Gross domestic product, current prices (National currency) Population (Persons).",2023
925,PPPPC,"See notes for:  Gross domestic product, current prices (National currency) Population (Persons).",2004
869,PPPPC,"See notes for:  Gross domestic product, current prices (National currency) Population (Persons).",2021
746,PPPPC,"See notes for:  Gross domestic product, current prices (National currency) Population (Persons).",2021
926,PPPPC,"See notes for:  Gross domestic product, current prices (National currency) Population (Persons).",2020
466,PPPPC,"See notes for:  Gross domestic product, current prices (National currency) Population (Persons).",2023
112,PPPPC,"See notes for:  Gross domestic product, current prices (National currency) Population (Persons).",2020
111,PPPPC,"See notes for:  Gross domestic product, current prices (National currency) Population (Persons).",2023
298,PPPPC,"See notes for:  Gross domestic product, current prices (National currency) Population (Persons).",2022
927,PPPPC,"See notes for:  Gross domestic product, current prices (National currency) Population (Persons).",2023
846,PPPPC,"See notes for:  Gross domestic product, current prices (National currency) Population (Persons).",2020
299,PPPPC,"See notes for:  Gross domestic product, current prices (National currency) Population (Persons).",2010
582,PPPPC,"See notes for:  Gross domestic product, current prices (National currency) Population (Persons).",2023
487,PPPPC,"See notes for:  Gross domestic product, current prices (National currency) Population (Persons).",2023
474,PPPPC,"See notes for:  Gross domestic product, current prices (National currency) Population (Persons).",2022
754,PPPPC,"See notes for:  Gross domestic product, current prices (National currency) Population (Persons).",2022
698,PPPPC,"See notes for:  Gross domestic product, current prices (National currency) Population (Persons).",2017
512,PPPSH,"See notes for:  Gross domestic product, current prices (National currency).",2024
914,PPPSH,"See notes for:  Gross domestic product, current prices (National currency).",2022
612,PPPSH,"See notes for:  Gross domestic product, current prices (National currency).",2023
171,PPPSH,"See notes for:  Gross domestic product, current prices (National currency).",2023
614,PPPSH,"See notes for:  Gross domestic product, current prices (National currency).",2022
311,PPPSH,"See notes for:  Gross domestic product, current prices (National currency).",2022
213,PPPSH,"See notes for:  Gross domestic product, current prices (National currency).",2023
911,PPPSH,"See notes for:  Gross domestic product, current prices (National currency).",2022
314,PPPSH,"See notes for:  Gross domestic product, current prices (National currency).",2023
193,PPPSH,"See notes for:  Gross domestic product, current prices (National currency).",2023
122,PPPSH,"See notes for:  Gross domestic product, current prices (National currency).",2023
912,PPPSH,"See notes for:  Gross domestic product, current prices (National currency).",2022
313,PPPSH,"See notes for:  Gross domestic product, current prices (National currency).",2023
419,PPPSH,"See notes for:  Gross domestic product, current prices (National currency).",2023
513,PPPSH,"See notes for:  Gross domestic product, current prices (National currency).",2023
316,PPPSH,"See notes for:  Gross domestic product, current prices (National currency).",2023
913,PPPSH,"See notes for:  Gross domestic product, current prices (National currency).",2022
124,PPPSH,"See notes for:  Gross domestic product, current prices (National currency).",2023
339,PPPSH,"See notes for:  Gross domestic product, current prices (National currency).",2022
638,PPPSH,"See notes for:  Gross domestic product, current prices (National currency).",2023
514,PPPSH,"See notes for:  Gross domestic product, current prices (National currency).",2022
218,PPPSH,"See notes for:  Gross domestic product, current prices (National currency).",2023
963,PPPSH,"See notes for:  Gross domestic product, current prices (National currency).",2022
616,PPPSH,"See notes for:  Gross domestic product, current prices (National currency).",2023
223,PPPSH,"See notes for:  Gross domestic product, current prices (National currency).",2023
516,PPPSH,"See notes for:  Gross domestic product, current prices (National currency).",2023
918,PPPSH,"See notes for:  Gross domestic product, current prices (National currency).",2023
748,PPPSH,"See notes for:  Gross domestic product, current prices (National currency).",2022
618,PPPSH,"See notes for:  Gross domestic product, current prices (National currency).",2022
624,PPPSH,"See notes for:  Gross domestic product, current prices (National currency).",2022
522,PPPSH,"See notes for:  Gross domestic product, current prices (National currency).",2022
622,PPPSH,"See notes for:  Gross domestic product, current prices (National currency).",2022
156,PPPSH,"See notes for:  Gross domestic product, current prices (National currency).",2023
626,PPPSH,"See notes for:  Gross domestic product, current prices (National currency).",2021
628,PPPSH,"See notes for:  Gross domestic product, current prices (National currency).",2022
228,PPPSH,"See notes for:  Gross domestic product, current prices (National currency).",2023
924,PPPSH,"See notes for:  Gross domestic product, current prices (National currency).",2023
