WEO_Country_Group_Code,WEO_Subject_Code,Year,Value
1,PPPPC,1984,
110,PPPPC,1984,14006.45
163,PPPPC,1984,
119,PPPPC,1984,15160.77
123,PPPPC,1984,9450.204
998,PPPPC,1984,12617.953
510,PPPPC,1984,2076.665
200,PPPPC,1984,1885.083
505,PPPPC,1984,782.518
903,PPPPC,1984,5896.595
205,PPPPC,1984,5494.473
400,PPPPC,1984,4425.275
603,PPPPC,1984,1561.968
1,PPPSH,1984,
110,PPPSH,1984,64.952
163,PPPSH,1984,
119,PPPSH,1984,52.141
123,PPPSH,1984,6.139
998,PPPSH,1984,26.376
510,PPPSH,1984,3.211
200,PPPSH,1984,35.048
505,PPPSH,1984,9.8
903,PPPSH,1984,
205,PPPSH,1984,11.321
400,PPPSH,1984,7.126
603,PPPSH,1984,2.53
1,TM_RPCH,1984,8.788
110,TM_RPCH,1984,11.326
163,TM_RPCH,1984,5.533
119,TM_RPCH,1984,13.561
123,TM_RPCH,1984,8.051
998,TM_RPCH,1984,
510,TM_RPCH,1984,-1.253
200,TM_RPCH,1984,-1.282
505,TM_RPCH,1984,-3.734
903,TM_RPCH,1984,
205,TM_RPCH,1984,
400,TM_RPCH,1984,-5.035
603,TM_RPCH,1984,
1,TX_RPCH,1984,8.398
110,TX_RPCH,1984,9.814
163,TX_RPCH,1984,8.111
119,TX_RPCH,1984,9.854
123,TX_RPCH,1984,10.847
998,TX_RPCH,1984,
510,TX_RPCH,1984,10.871
200,TX_RPCH,1984,2.715
505,TX_RPCH,1984,9.861
903,TX_RPCH,1984,
205,TX_RPCH,1984,6.6
400,TX_RPCH,1984,-6.724
603,TX_RPCH,1984,
1,BCA_NGDPD,1985,
110,BCA_NGDPD,1985,-0.561
163,BCA_NGDPD,1985,
119,BCA_NGDPD,1985,-0.752
123,BCA_NGDPD,1985,0.699
998,BCA_NGDPD,1985,0.37
510,BCA_NGDPD,1985,-1.811
200,BCA_NGDPD,1985,-0.458
505,BCA_NGDPD,1985,
903,BCA_NGDPD,1985,-0.447
205,BCA_NGDPD,1985,0.278
400,BCA_NGDPD,1985,-0.398
603,BCA_NGDPD,1985,-0.134
1,GGR_NGDP,1985,
110,GGR_NGDP,1985,
163,GGR_NGDP,1985,
119,GGR_NGDP,1985,
123,GGR_NGDP,1985,
998,GGR_NGDP,1985,
510,GGR_NGDP,1985,
200,GGR_NGDP,1985,
505,GGR_NGDP,1985,
903,GGR_NGDP,1985,
205,GGR_NGDP,1985,
400,GGR_NGDP,1985,
603,GGR_NGDP,1985,
1,GGSB_NPGDP,1985,
110,GGSB_NPGDP,1985,
163,GGSB_NPGDP,1985,
119,GGSB_NPGDP,1985,
123,GGSB_NPGDP,1985,
998,GGSB_NPGDP,1985,
510,GGSB_NPGDP,1985,
200,GGSB_NPGDP,1985,
505,GGSB_NPGDP,1985,
903,GGSB_NPGDP,1985,
205,GGSB_NPGDP,1985,
400,GGSB_NPGDP,1985,
603,GGSB_NPGDP,1985,
1,GGX_NGDP,1985,
110,GGX_NGDP,1985,
163,GGX_NGDP,1985,
119,GGX_NGDP,1985,
123,GGX_NGDP,1985,
998,GGX_NGDP,1985,
510,GGX_NGDP,1985,
200,GGX_NGDP,1985,
505,GGX_NGDP,1985,
903,GGX_NGDP,1985,
205,GGX_NGDP,1985,
400,GGX_NGDP,1985,
603,GGX_NGDP,1985,
1,GGXWDG_NGDP,1985,
110,GGXWDG_NGDP,1985,
163,GGXWDG_NGDP,1985,
119,GGXWDG_NGDP,1985,
123,GGXWDG_NGDP,1985,
998,GGXWDG_NGDP,1985,
510,GGXWDG_NGDP,1985,
200,GGXWDG_NGDP,1985,
505,GGXWDG_NGDP,1985,
903,GGXWDG_NGDP,1985,
205,GGXWDG_NGDP,1985,
400,GGXWDG_NGDP,1985,
603,GGXWDG_NGDP,1985,
1,LUR,1985,
110,LUR,1985,7.353
163,LUR,1985,
119,LUR,1985,7.128
123,LUR,1985,4.704
998,LUR,1985,
510,LUR,1985,
200,LUR,1985,
505,LUR,1985,
903,LUR,1985,
205,LUR,1985,
400,LUR,1985,
603,LUR,1985,
1,NGDP_RPCH,1985,3.656
110,NGDP_RPCH,1985,3.686
163,NGDP_RPCH,1985,
119,NGDP_RPCH,1985,3.773
123,NGDP_RPCH,1985,4.363
998,NGDP_RPCH,1985,2.237
510,NGDP_RPCH,1985,1.323
200,NGDP_RPCH,1985,3.599
505,NGDP_RPCH,1985,6.515
903,NGDP_RPCH,1985,2.422
205,NGDP_RPCH,1985,2.838
400,NGDP_RPCH,1985,2.148
603,NGDP_RPCH,1985,
1,NGSD_NGDP,1985,22.115
110,NGSD_NGDP,1985,22.574
163,NGSD_NGDP,1985,
119,NGSD_NGDP,1985,22.209
123,NGSD_NGDP,1985,27.108
998,NGSD_NGDP,1985,21.602
510,NGSD_NGDP,1985,21.48
200,NGSD_NGDP,1985,20.446
505,NGSD_NGDP,1985,24.989
903,NGSD_NGDP,1985,23.009
205,NGSD_NGDP,1985,18.767
400,NGSD_NGDP,1985,17.562
603,NGSD_NGDP,1985,14.048
1,NID_NGDP,1985,24.761
110,NID_NGDP,1985,24.846
163,NID_NGDP,1985,
119,NID_NGDP,1985,24.883
123,NID_NGDP,1985,26.486
998,NID_NGDP,1985,23.727
510,NID_NGDP,1985,31.008
200,NID_NGDP,1985,24.448
505,NID_NGDP,1985,30.465
903,NID_NGDP,1985,27.166
205,NID_NGDP,1985,19.231
400,NID_NGDP,1985,23.506
603,NID_NGDP,1985,18.826
1,PCPIPCH,1985,13.656
110,PCPIPCH,1985,5.474
163,PCPIPCH,1985,
119,PCPIPCH,1985,3.928
123,PCPIPCH,1985,15.905
998,PCPIPCH,1985,6.162
510,PCPIPCH,1985,6.861
200,PCPIPCH,1985,33.289
505,PCPIPCH,1985,9.423
903,PCPIPCH,1985,17.876
205,PCPIPCH,1985,113.301
400,PCPIPCH,1985,7.102
603,PCPIPCH,1985,
1,PPPPC,1985,
110,PPPPC,1985,14895.098
163,PPPPC,1985,
119,PPPPC,1985,16142.423
123,PPPPC,1985,10073.349
998,PPPPC,1985,13279.927
510,PPPPC,1985,2122.114
200,PPPPC,1985,1971.825
505,PPPPC,1985,845.977
903,PPPPC,1985,6159.985
205,PPPPC,1985,5710.923
400,PPPPC,1985,4505.319
603,PPPPC,1985,1578.124
1,PPPSH,1985,
110,PPPSH,1985,65.0
163,PPPSH,1985,
119,PPPSH,1985,52.225
123,PPPSH,1985,6.182
998,PPPSH,1985,26.029
510,PPPSH,1985,3.135
200,PPPSH,1985,35.0
505,PPPSH,1985,10.099
903,PPPSH,1985,
205,PPPSH,1985,11.216
400,PPPSH,1985,6.993
603,PPPSH,1985,2.47
1,TM_RPCH,1985,2.298
110,TM_RPCH,1985,4.053
163,TM_RPCH,1985,4.568
119,TM_RPCH,1985,4.245
123,TM_RPCH,1985,2.648
998,TM_RPCH,1985,
510,TM_RPCH,1985,-6.422
200,TM_RPCH,1985,-5.311
505,TM_RPCH,1985,-3.661
903,TM_RPCH,1985,
205,TM_RPCH,1985,-0.263
400,TM_RPCH,1985,-10.928
603,TM_RPCH,1985,
1,TX_RPCH,1985,2.968
110,TX_RPCH,1985,4.324
163,TX_RPCH,1985,4.345
119,TX_RPCH,1985,4.633
123,TX_RPCH,1985,4.014
998,TX_RPCH,1985,
510,TX_RPCH,1985,-2.319
200,TX_RPCH,1985,-2.693
505,TX_RPCH,1985,-1.383
903,TX_RPCH,1985,
205,TX_RPCH,1985,0.069
400,TX_RPCH,1985,-8.776
603,TX_RPCH,1985,
1,BCA_NGDPD,1986,
110,BCA_NGDPD,1986,-0.151
163,BCA_NGDPD,1986,
119,BCA_NGDPD,1986,-0.356
123,BCA_NGDPD,1986,0.893
998,BCA_NGDPD,1986,1.28
510,BCA_NGDPD,1986,-1.252
200,BCA_NGDPD,1986,-1.927
505,BCA_NGDPD,1986,
903,BCA_NGDPD,1986,-1.199
205,BCA_NGDPD,1986,-1.941
400,BCA_NGDPD,1986,-2.749
603,BCA_NGDPD,1986,-1.026
1,GGR_NGDP,1986,
110,GGR_NGDP,1986,
163,GGR_NGDP,1986,
119,GGR_NGDP,1986,
123,GGR_NGDP,1986,
998,GGR_NGDP,1986,
510,GGR_NGDP,1986,
200,GGR_NGDP,1986,
505,GGR_NGDP,1986,
903,GGR_NGDP,1986,
205,GGR_NGDP,1986,
400,GGR_NGDP,1986,
603,GGR_NGDP,1986,
1,GGSB_NPGDP,1986,
110,GGSB_NPGDP,1986,
163,GGSB_NPGDP,1986,
119,GGSB_NPGDP,1986,
123,GGSB_NPGDP,1986,
998,GGSB_NPGDP,1986,
510,GGSB_NPGDP,1986,
200,GGSB_NPGDP,1986,
505,GGSB_NPGDP,1986,
903,GGSB_NPGDP,1986,
205,GGSB_NPGDP,1986,
400,GGSB_NPGDP,1986,
603,GGSB_NPGDP,1986,
1,GGX_NGDP,1986,
110,GGX_NGDP,1986,
163,GGX_NGDP,1986,
119,GGX_NGDP,1986,
123,GGX_NGDP,1986,
998,GGX_NGDP,1986,
510,GGX_NGDP,1986,
200,GGX_NGDP,1986,
505,GGX_NGDP,1986,
903,GGX_NGDP,1986,
205,GGX_NGDP,1986,
400,GGX_NGDP,1986,
603,GGX_NGDP,1986,
1,GGXWDG_NGDP,1986,
110,GGXWDG_NGDP,1986,
163,GGXWDG_NGDP,1986,
119,GGXWDG_NGDP,1986,
123,GGXWDG_NGDP,1986,
998,GGXWDG_NGDP,1986,
510,GGXWDG_NGDP,1986,
200,GGXWDG_NGDP,1986,
505,GGXWDG_NGDP,1986,
903,GGXWDG_NGDP,1986,
205,GGXWDG_NGDP,1986,
400,GGXWDG_NGDP,1986,
603,GGXWDG_NGDP,1986,
1,LUR,1986,
110,LUR,1986,7.26
163,LUR,1986,
119,LUR,1986,7.07
123,LUR,1986,4.339
998,LUR,1986,
510,LUR,1986,
200,LUR,1986,
505,LUR,1986,
903,LUR,1986,
205,LUR,1986,
400,LUR,1986,
603,LUR,1986,
1,NGDP_RPCH,1986,3.377
110,NGDP_RPCH,1986,3.276
163,NGDP_RPCH,1986,
119,NGDP_RPCH,1986,3.078
123,NGDP_RPCH,1986,5.487
998,NGDP_RPCH,1986,2.688
510,NGDP_RPCH,1986,5.189
200,NGDP_RPCH,1986,3.563
505,NGDP_RPCH,1986,6.133
903,NGDP_RPCH,1986,4.344
205,NGDP_RPCH,1986,3.809
400,NGDP_RPCH,1986,-1.144
603,NGDP_RPCH,1986,
1,NGSD_NGDP,1986,22.08
110,NGSD_NGDP,1986,22.72
163,NGSD_NGDP,1986,
119,NGSD_NGDP,1986,22.227
123,NGSD_NGDP,1986,27.944
998,NGSD_NGDP,1986,22.476
510,NGSD_NGDP,1986,21.132
200,NGSD_NGDP,1986,19.319
505,NGSD_NGDP,1986,24.647
903,NGSD_NGDP,1986,23.257
205,NGSD_NGDP,1986,16.726
400,NGSD_NGDP,1986,15.688
603,NGSD_NGDP,1986,13.568
1,NID_NGDP,1986,24.59
110,NID_NGDP,1986,24.845
163,NID_NGDP,1986,
119,NID_NGDP,1986,24.858
123,NID_NGDP,1986,26.729
998,NID_NGDP,1986,23.411
510,NID_NGDP,1986,29.724
200,NID_NGDP,1986,23.472
505,NID_NGDP,1986,28.906
903,NID_NGDP,1986,27.781
205,NID_NGDP,1986,18.229
400,NID_NGDP,1986,22.261
603,NID_NGDP,1986,18.48
1,PCPIPCH,1986,11.742
110,PCPIPCH,1986,2.904
163,PCPIPCH,1986,
119,PCPIPCH,1986,2.09
123,PCPIPCH,1986,5.938
998,PCPIPCH,1986,4.147
510,PCPIPCH,1986,2.92
200,PCPIPCH,1986,31.783
505,PCPIPCH,1986,11.572
903,PCPIPCH,1986,16.12
205,PCPIPCH,1986,93.626
400,PCPIPCH,1986,12.915
603,PCPIPCH,1986,
1,PPPPC,1986,
110,PPPPC,1986,15599.5
163,PPPPC,1986,
119,PPPPC,1986,16879.46
123,PPPPC,1986,10725.537
998,PPPPC,1986,13876.944
510,PPPPC,1986,2230.208
200,PPPPC,1986,2034.654
505,PPPPC,1986,898.188
903,PPPPC,1986,6486.731
205,PPPPC,1986,5917.596
400,PPPPC,1986,4371.015
603,PPPPC,1986,1609.285
1,PPPSH,1986,
110,PPPSH,1986,64.995
163,PPPSH,1986,
119,PPPSH,1986,52.13
123,PPPSH,1986,6.306
998,PPPSH,1986,25.883
510,PPPSH,1986,3.192
200,PPPSH,1986,35.005
505,PPPSH,1986,10.375
903,PPPSH,1986,
205,PPPSH,1986,11.25
400,PPPSH,1986,6.654
603,PPPSH,1986,2.461
1,TM_RPCH,1986,5.471
110,TM_RPCH,1986,7.619
163,TM_RPCH,1986,5.362
119,TM_RPCH,1986,6.299
123,TM_RPCH,1986,14.322
998,TM_RPCH,1986,
510,TM_RPCH,1986,2.166
200,TM_RPCH,1986,-4.96
505,TM_RPCH,1986,-0.413
903,TM_RPCH,1986,
205,TM_RPCH,1986,1.736
400,TM_RPCH,1986,-15.664
603,TM_RPCH,1986,
1,TX_RPCH,1986,3.738
110,TX_RPCH,1986,3.83
163,TX_RPCH,1986,0.495
119,TX_RPCH,1986,1.802
123,TX_RPCH,1986,13.216
998,TX_RPCH,1986,
510,TX_RPCH,1986,13.102
200,TX_RPCH,1986,3.308
505,TX_RPCH,1986,11.028
903,TX_RPCH,1986,
205,TX_RPCH,1986,-0.616
400,TX_RPCH,1986,7.618
603,TX_RPCH,1986,
1,BCA_NGDPD,1987,
110,BCA_NGDPD,1987,-0.298
163,BCA_NGDPD,1987,
119,BCA_NGDPD,1987,-0.56
123,BCA_NGDPD,1987,1.615
998,BCA_NGDPD,1987,0.847
510,BCA_NGDPD,1987,-0.306
200,BCA_NGDPD,1987,-0.795
505,BCA_NGDPD,1987,
903,BCA_NGDPD,1987,-0.17
205,BCA_NGDPD,1987,-0.682
400,BCA_NGDPD,1987,-1.16
603,BCA_NGDPD,1987,-0.067
1,GGR_NGDP,1987,
110,GGR_NGDP,1987,
163,GGR_NGDP,1987,
119,GGR_NGDP,1987,
123,GGR_NGDP,1987,
998,GGR_NGDP,1987,
510,GGR_NGDP,1987,
200,GGR_NGDP,1987,
505,GGR_NGDP,1987,
903,GGR_NGDP,1987,
205,GGR_NGDP,1987,
400,GGR_NGDP,1987,
603,GGR_NGDP,1987,
1,GGSB_NPGDP,1987,
110,GGSB_NPGDP,1987,
163,GGSB_NPGDP,1987,
119,GGSB_NPGDP,1987,
123,GGSB_NPGDP,1987,
998,GGSB_NPGDP,1987,
510,GGSB_NPGDP,1987,
200,GGSB_NPGDP,1987,
505,GGSB_NPGDP,1987,
903,GGSB_NPGDP,1987,
205,GGSB_NPGDP,1987,
400,GGSB_NPGDP,1987,
603,GGSB_NPGDP,1987,
1,GGX_NGDP,1987,
110,GGX_NGDP,1987,
163,GGX_NGDP,1987,
119,GGX_NGDP,1987,
123,GGX_NGDP,1987,
998,GGX_NGDP,1987,
510,GGX_NGDP,1987,
200,GGX_NGDP,1987,
505,GGX_NGDP,1987,
903,GGX_NGDP,1987,
205,GGX_NGDP,1987,
400,GGX_NGDP,1987,
603,GGX_NGDP,1987,
1,GGXWDG_NGDP,1987,
110,GGXWDG_NGDP,1987,
163,GGXWDG_NGDP,1987,
119,GGXWDG_NGDP,1987,
123,GGXWDG_NGDP,1987,
998,GGXWDG_NGDP,1987,
510,GGXWDG_NGDP,1987,
200,GGXWDG_NGDP,1987,
505,GGXWDG_NGDP,1987,
903,GGXWDG_NGDP,1987,
205,GGXWDG_NGDP,1987,
400,GGXWDG_NGDP,1987,
603,GGXWDG_NGDP,1987,
1,LUR,1987,
110,LUR,1987,6.89
163,LUR,1987,
119,LUR,1987,6.727
123,LUR,1987,3.864
998,LUR,1987,
510,LUR,1987,
200,LUR,1987,
505,LUR,1987,
903,LUR,1987,
205,LUR,1987,
400,LUR,1987,
603,LUR,1987,
1,NGDP_RPCH,1987,3.947
110,NGDP_RPCH,1987,3.788
163,NGDP_RPCH,1987,
119,NGDP_RPCH,1987,3.49
123,NGDP_RPCH,1987,6.487
998,NGDP_RPCH,1987,2.612
510,NGDP_RPCH,1987,6.974
200,NGDP_RPCH,1987,4.242
505,NGDP_RPCH,1987,7.087
903,NGDP_RPCH,1987,5.016
205,NGDP_RPCH,1987,3.334
400,NGDP_RPCH,1987,1.121
603,NGDP_RPCH,1987,
1,NGSD_NGDP,1987,22.696
110,NGSD_NGDP,1987,23.089
163,NGSD_NGDP,1987,
119,NGSD_NGDP,1987,22.565
123,NGSD_NGDP,1987,28.736
998,NGSD_NGDP,1987,21.988
510,NGSD_NGDP,1987,23.445
200,NGSD_NGDP,1987,20.91
505,NGSD_NGDP,1987,26.207
903,NGSD_NGDP,1987,23.67
205,NGSD_NGDP,1987,19.903
400,NGSD_NGDP,1987,16.631
603,NGSD_NGDP,1987,14.072
1,NID_NGDP,1987,24.91
110,NID_NGDP,1987,25.215
163,NID_NGDP,1987,
119,NID_NGDP,1987,25.228
123,NID_NGDP,1987,27.061
998,NID_NGDP,1987,23.534
510,NID_NGDP,1987,30.778
200,NID_NGDP,1987,23.504
505,NID_NGDP,1987,29.368
903,NID_NGDP,1987,27.7
205,NID_NGDP,1987,20.476
400,NID_NGDP,1987,19.543
603,NID_NGDP,1987,17.561
1,PCPIPCH,1987,14.511
110,PCPIPCH,1987,3.178
163,PCPIPCH,1987,
119,PCPIPCH,1987,2.764
123,PCPIPCH,1987,5.305
998,PCPIPCH,1987,4.033
510,PCPIPCH,1987,5.3
200,PCPIPCH,1987,40.801
505,PCPIPCH,1987,11.653
903,PCPIPCH,1987,20.119
205,PCPIPCH,1987,134.502
400,PCPIPCH,1987,17.649
603,PCPIPCH,1987,
1,PPPPC,1987,
110,PPPPC,1987,16489.285
163,PPPPC,1987,
119,PPPPC,1987,17801.924
123,PPPPC,1987,11564.922
998,PPPPC,1987,14556.64
510,PPPPC,1987,2394.285
200,PPPPC,1987,2122.124
505,PPPPC,1987,964.626
903,PPPPC,1987,6904.047
205,PPPPC,1987,6143.56
400,PPPPC,1987,4388.897
603,PPPPC,1987,1645.021
1,PPPSH,1987,
110,PPPSH,1987,64.91
163,PPPSH,1987,
119,PPPSH,1987,51.93
123,PPPSH,1987,6.452
998,PPPSH,1987,25.56
510,PPPSH,1987,3.286
200,PPPSH,1987,35.09
505,PPPSH,1987,10.707
903,PPPSH,1987,
205,PPPSH,1987,11.186
400,PPPSH,1987,6.459
603,PPPSH,1987,2.433
1,TM_RPCH,1987,7.293
110,TM_RPCH,1987,7.963
163,TM_RPCH,1987,8.01
119,TM_RPCH,1987,6.986
123,TM_RPCH,1987,11.05
998,TM_RPCH,1987,
510,TM_RPCH,1987,17.448
200,TM_RPCH,1987,3.43
505,TM_RPCH,1987,12.777
903,TM_RPCH,1987,
205,TM_RPCH,1987,4.709
400,TM_RPCH,1987,-5.998
603,TM_RPCH,1987,
1,TX_RPCH,1987,5.95
110,TX_RPCH,1987,5.996
163,TX_RPCH,1987,3.051
119,TX_RPCH,1987,4.396
123,TX_RPCH,1987,13.382
998,TX_RPCH,1987,
510,TX_RPCH,1987,9.446
200,TX_RPCH,1987,5.657
505,TX_RPCH,1987,5.998
903,TX_RPCH,1987,
205,TX_RPCH,1987,4.18
400,TX_RPCH,1987,3.599
603,TX_RPCH,1987,
1,BCA_NGDPD,1988,
110,BCA_NGDPD,1988,-0.165
163,BCA_NGDPD,1988,
119,BCA_NGDPD,1988,-0.369
123,BCA_NGDPD,1988,1.415
998,BCA_NGDPD,1988,0.912
510,BCA_NGDPD,1988,-0.118
200,BCA_NGDPD,1988,
505,BCA_NGDPD,1988,
903,BCA_NGDPD,1988,1.251
205,BCA_NGDPD,1988,-1.046
400,BCA_NGDPD,1988,-1.295
603,BCA_NGDPD,1988,-1.484
1,GGR_NGDP,1988,
110,GGR_NGDP,1988,
163,GGR_NGDP,1988,
119,GGR_NGDP,1988,
123,GGR_NGDP,1988,
998,GGR_NGDP,1988,
510,GGR_NGDP,1988,
200,GGR_NGDP,1988,
505,GGR_NGDP,1988,
903,GGR_NGDP,1988,
205,GGR_NGDP,1988,
400,GGR_NGDP,1988,
603,GGR_NGDP,1988,
1,GGSB_NPGDP,1988,
110,GGSB_NPGDP,1988,
163,GGSB_NPGDP,1988,
119,GGSB_NPGDP,1988,
123,GGSB_NPGDP,1988,
998,GGSB_NPGDP,1988,
510,GGSB_NPGDP,1988,
200,GGSB_NPGDP,1988,
505,GGSB_NPGDP,1988,
903,GGSB_NPGDP,1988,
205,GGSB_NPGDP,1988,
400,GGSB_NPGDP,1988,
603,GGSB_NPGDP,1988,
1,GGX_NGDP,1988,
110,GGX_NGDP,1988,
163,GGX_NGDP,1988,
119,GGX_NGDP,1988,
123,GGX_NGDP,1988,
998,GGX_NGDP,1988,
510,GGX_NGDP,1988,
200,GGX_NGDP,1988,
505,GGX_NGDP,1988,
903,GGX_NGDP,1988,
205,GGX_NGDP,1988,
400,GGX_NGDP,1988,
603,GGX_NGDP,1988,
1,GGXWDG_NGDP,1988,
110,GGXWDG_NGDP,1988,
163,GGXWDG_NGDP,1988,
119,GGXWDG_NGDP,1988,
123,GGXWDG_NGDP,1988,
998,GGXWDG_NGDP,1988,
510,GGXWDG_NGDP,1988,
200,GGXWDG_NGDP,1988,
505,GGXWDG_NGDP,1988,
903,GGXWDG_NGDP,1988,
205,GGXWDG_NGDP,1988,
400,GGXWDG_NGDP,1988,
603,GGXWDG_NGDP,1988,
1,LUR,1988,
110,LUR,1988,6.341
163,LUR,1988,
119,LUR,1988,6.143
123,LUR,1988,3.523
998,LUR,1988,
510,LUR,1988,
200,LUR,1988,
505,LUR,1988,
903,LUR,1988,
205,LUR,1988,
400,LUR,1988,
603,LUR,1988,
1,NGDP_RPCH,1988,4.524
110,NGDP_RPCH,1988,4.747
163,NGDP_RPCH,1988,
119,NGDP_RPCH,1988,4.678
123,NGDP_RPCH,1988,5.472
998,NGDP_RPCH,1988,3.846
510,NGDP_RPCH,1988,8.954
200,NGDP_RPCH,1988,4.108
505,NGDP_RPCH,1988,9.326
903,NGDP_RPCH,1988,1.635
205,NGDP_RPCH,1988,1.038
400,NGDP_RPCH,1988,1.793
603,NGDP_RPCH,1988,
1,NGSD_NGDP,1988,23.842
110,NGSD_NGDP,1988,24.391
163,NGSD_NGDP,1988,
119,NGSD_NGDP,1988,23.798
123,NGSD_NGDP,1988,30.297
998,NGSD_NGDP,1988,23.104
510,NGSD_NGDP,1988,24.85
200,NGSD_NGDP,1988,21.285
505,NGSD_NGDP,1988,27.483
903,NGSD_NGDP,1988,24.594
205,NGSD_NGDP,1988,20.022
400,NGSD_NGDP,1988,15.675
603,NGSD_NGDP,1988,13.85
1,NID_NGDP,1988,25.821
110,NID_NGDP,1988,26.048
163,NID_NGDP,1988,
119,NID_NGDP,1988,25.935
123,NID_NGDP,1988,28.436
998,NID_NGDP,1988,24.457
510,NID_NGDP,1988,32.026
200,NID_NGDP,1988,24.748
505,NID_NGDP,1988,31.62
903,NID_NGDP,1988,28.155
205,NID_NGDP,1988,20.801
400,NID_NGDP,1988,20.557
603,NID_NGDP,1988,18.954
1,PCPIPCH,1988,19.093
110,PCPIPCH,1988,3.561
163,PCPIPCH,1988,
119,PCPIPCH,1988,3.204
123,PCPIPCH,1988,5.659
998,PCPIPCH,1988,5.901
510,PCPIPCH,1988,6.521
200,PCPIPCH,1988,57.353
505,PCPIPCH,1988,15.318
903,PCPIPCH,1988,39.676
205,PCPIPCH,1988,235.017
400,PCPIPCH,1988,13.173
603,PCPIPCH,1988,
1,PPPPC,1988,
110,PPPPC,1988,17762.954
163,PPPPC,1988,
119,PPPPC,1988,19170.902
123,PPPPC,1988,12474.492
998,PPPPC,1988,15600.594
510,PPPPC,1988,2645.505
200,PPPPC,1988,2236.894
505,PPPPC,1988,1070.837
903,PPPPC,1988,7203.096
205,PPPPC,1988,6298.619
400,PPPPC,1988,4488.461
603,PPPPC,1988,1718.086
1,PPPSH,1988,
110,PPPSH,1988,65.112
163,PPPSH,1988,
119,PPPSH,1988,52.065
123,PPPSH,1988,6.508
998,PPPSH,1988,25.421
510,PPPSH,1988,3.427
200,PPPSH,1988,34.888
505,PPPSH,1988,11.206
903,PPPSH,1988,
205,PPPSH,1988,10.813
400,PPPSH,1988,6.261
603,PPPSH,1988,2.418
1,TM_RPCH,1988,8.91
110,TM_RPCH,1988,9.433
163,TM_RPCH,1988,7.731
119,TM_RPCH,1988,8.278
123,TM_RPCH,1988,13.83
998,TM_RPCH,1988,
510,TM_RPCH,1988,14.822
200,TM_RPCH,1988,5.735
505,TM_RPCH,1988,7.711
903,TM_RPCH,1988,10.192
205,TM_RPCH,1988,10.863
400,TM_RPCH,1988,-5.294
603,TM_RPCH,1988,
1,TX_RPCH,1988,8.964
110,TX_RPCH,1988,8.761
163,TX_RPCH,1988,6.82
119,TX_RPCH,1988,8.246
123,TX_RPCH,1988,11.589
998,TX_RPCH,1988,
510,TX_RPCH,1988,23.027
200,TX_RPCH,1988,10.266
505,TX_RPCH,1988,15.563
903,TX_RPCH,1988,
205,TX_RPCH,1988,10.299
400,TX_RPCH,1988,9.297
603,TX_RPCH,1988,
1,BCA_NGDPD,1989,
110,BCA_NGDPD,1989,-0.342
163,BCA_NGDPD,1989,
119,BCA_NGDPD,1989,-0.428
123,BCA_NGDPD,1989,0.551
998,BCA_NGDPD,1989,0.562
510,BCA_NGDPD,1989,-0.74
200,BCA_NGDPD,1989,
505,BCA_NGDPD,1989,
903,BCA_NGDPD,1989,0.171
205,BCA_NGDPD,1989,-0.651
400,BCA_NGDPD,1989,-0.538
603,BCA_NGDPD,1989,-1.239
1,GGR_NGDP,1989,
110,GGR_NGDP,1989,
163,GGR_NGDP,1989,
119,GGR_NGDP,1989,
123,GGR_NGDP,1989,
998,GGR_NGDP,1989,
510,GGR_NGDP,1989,
200,GGR_NGDP,1989,
505,GGR_NGDP,1989,
903,GGR_NGDP,1989,
205,GGR_NGDP,1989,
400,GGR_NGDP,1989,
603,GGR_NGDP,1989,
1,GGSB_NPGDP,1989,
110,GGSB_NPGDP,1989,
163,GGSB_NPGDP,1989,
119,GGSB_NPGDP,1989,
123,GGSB_NPGDP,1989,
998,GGSB_NPGDP,1989,
510,GGSB_NPGDP,1989,
200,GGSB_NPGDP,1989,
505,GGSB_NPGDP,1989,
903,GGSB_NPGDP,1989,
205,GGSB_NPGDP,1989,
400,GGSB_NPGDP,1989,
603,GGSB_NPGDP,1989,
1,GGX_NGDP,1989,
110,GGX_NGDP,1989,
163,GGX_NGDP,1989,
119,GGX_NGDP,1989,
123,GGX_NGDP,1989,
998,GGX_NGDP,1989,
510,GGX_NGDP,1989,
200,GGX_NGDP,1989,
505,GGX_NGDP,1989,
903,GGX_NGDP,1989,
205,GGX_NGDP,1989,
400,GGX_NGDP,1989,
603,GGX_NGDP,1989,
1,GGXWDG_NGDP,1989,
110,GGXWDG_NGDP,1989,
163,GGXWDG_NGDP,1989,
119,GGXWDG_NGDP,1989,
123,GGXWDG_NGDP,1989,
998,GGXWDG_NGDP,1989,
510,GGXWDG_NGDP,1989,
200,GGXWDG_NGDP,1989,
505,GGXWDG_NGDP,1989,
903,GGXWDG_NGDP,1989,
205,GGXWDG_NGDP,1989,
400,GGXWDG_NGDP,1989,
603,GGXWDG_NGDP,1989,
1,LUR,1989,
110,LUR,1989,5.885
163,LUR,1989,
119,LUR,1989,5.73
123,LUR,1989,3.53
998,LUR,1989,
510,LUR,1989,
200,LUR,1989,
505,LUR,1989,
903,LUR,1989,
205,LUR,1989,
400,LUR,1989,
603,LUR,1989,
1,NGDP_RPCH,1989,3.73
110,NGDP_RPCH,1989,3.981
163,NGDP_RPCH,1989,
119,NGDP_RPCH,1989,3.807
123,NGDP_RPCH,1989,4.612
